,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,ratings,action,dislikes,likes,durations,view_cnts,years,months,days,hours,minutes,weekdays,link,titles,source,query,datetime,all_categories
1332,1332,1332,1332,2398,2398,,Searched,,,,,2020,2,17,14,10,0,https://www.youtube.com/results?search_query=kendo+ikkyu+kata,,youtube,,2020-02-17 14:10:00,
1333,1333,1333,1333,2397,2397,,Watched,,,,,2020,2,17,14,10,0,https://www.youtube.com/watch?v=-75N3w9hyjM,,youtube,,2020-02-17 14:10:00,
1334,1334,1334,1334,4873,1704,,Searched,,,,,2020,2,17,15,9,0,,,search,board game facts,2020-02-17 15:09:00,Games
1335,1335,1335,1335,4872,1703,,Searched,,,,,2020,2,17,16,17,0,,,search,python Needleman-Wunsch scoring matrix,2020-02-17 16:17:00,Science
1336,1336,1336,1336,4870,1701,,Searched,,,,,2020,2,17,16,37,0,,,search,Needleman-Wunsch scoring matrix generator,2020-02-17 16:37:00,
1337,1337,1337,1337,4871,1702,,Searched,,,,,2020,2,17,16,37,0,,,search,Needleman-Wunsch scoring matrix,2020-02-17 16:37:00,
1338,1338,1338,1338,4869,1700,,Searched,,,,,2020,2,17,17,30,0,,,search,needleman wunsch python code,2020-02-17 17:30:00,Science
1339,1339,1339,1339,4868,1699,,Searched,,,,,2020,2,17,20,11,0,,,search,longest town name,2020-02-17 20:11:00,
1340,1340,1340,1340,4865,1696,,Visited,,,,,2020,2,17,20,11,0,,,search,scastlara/minineedle: Needleman-Wunsch and Smith ... - GitHub,2020-02-17 20:11:00,
1341,1341,1341,1341,4866,1697,,Searched,,,,,2020,2,17,20,11,0,,,search,needleman-wunsch python dynamic programming,2020-02-17 20:11:00,Science
1342,1342,1342,1342,4867,1698,,Searched,,,,,2020,2,17,20,11,0,,,search,needleman wunsch python code,2020-02-17 20:11:00,Science
1343,1343,1343,1343,2396,2396,,Watched,,,,,2020,2,17,22,41,0,https://www.youtube.com/watch?v=NVPt_GqX0rI,,youtube,,2020-02-17 22:41:00,
1344,1344,1344,1344,2395,2395,,Watched,,,,,2020,2,17,23,20,0,https://www.youtube.com/watch?v=zDDeBS1E9C4,,youtube,,2020-02-17 23:20:00,
1345,1345,1345,1345,2394,2394,,Watched,,,,,2020,2,17,23,28,0,https://www.youtube.com/watch?v=iSDMBwfxTTQ,,youtube,,2020-02-17 23:28:00,
1346,1346,1346,1346,2393,2393,,Watched,,,,,2020,2,18,0,11,1,https://www.youtube.com/watch?v=rOSmRUiO0jA,,youtube,,2020-02-18 00:11:00,
1347,1347,1347,1347,2392,2392,,Watched,,,,,2020,2,18,0,14,1,https://www.youtube.com/watch?v=Iv-Yl7ZpIK8,,youtube,,2020-02-18 00:14:00,
1348,1348,1348,1348,2391,2391,,Watched,,,,,2020,2,18,0,19,1,https://www.youtube.com/watch?v=bzQuOJoC_pY,,youtube,,2020-02-18 00:19:00,
1349,1349,1349,1349,2390,2390,,Watched,,,,,2020,2,18,0,31,1,https://www.youtube.com/watch?v=3ikbsULNja0,,youtube,,2020-02-18 00:31:00,
1350,1350,1350,1350,2389,2389,,Watched,,,,,2020,2,18,0,42,1,https://www.youtube.com/watch?v=N0cKuuOfRAE,,youtube,,2020-02-18 00:42:00,
1351,1351,1351,1351,2388,2388,,Watched,,,,,2020,2,18,0,50,1,https://www.youtube.com/watch?v=7cmZUcnJ8cI,,youtube,,2020-02-18 00:50:00,
1352,1352,1352,1352,2387,2387,,Watched,,,,,2020,2,18,9,39,1,https://www.youtube.com/watch?v=jLx9WKf5mhs,,youtube,,2020-02-18 09:39:00,
1353,1353,1353,1353,2386,2386,,Watched,,,,,2020,2,18,9,41,1,https://www.youtube.com/watch?v=TUsWceYdvfk,,youtube,,2020-02-18 09:41:00,
1354,1354,1354,1354,4864,1695,,Searched,,,,,2020,2,18,12,9,1,,,search,slay the spire light speed,2020-02-18 12:09:00,Arts & Entertainment
1355,1355,1355,1355,4862,1693,,Visited,,,,,2020,2,18,12,14,1,,,search,Dalstrong Knives,2020-02-18 12:14:00,Home & Garden
1356,1356,1356,1356,4863,1694,,Searched,,,,,2020,2,18,12,14,1,,,search,dalstrong,2020-02-18 12:14:00,
1357,1357,1357,1357,2385,2385,,Watched,,,,,2020,2,18,12,26,1,https://www.youtube.com/watch?v=ge4vghXQTtQ,,youtube,,2020-02-18 12:26:00,
1358,1358,1358,1358,4861,1692,,Searched,,,,,2020,2,18,12,35,1,,,search,sir lora,2020-02-18 12:35:00,
1359,1359,1359,1359,2384,2384,,Watched,,,,,2020,2,18,12,37,1,https://www.youtube.com/watch?v=x35QQkdH5Pw,,youtube,,2020-02-18 12:37:00,
1360,1360,1360,1360,2383,2383,,Watched,,,,,2020,2,18,12,45,1,https://www.youtube.com/watch?v=VcEc_HGgJZ8,,youtube,,2020-02-18 12:45:00,
1361,1361,1361,1361,2382,2382,,Watched,,,,,2020,2,18,13,9,1,https://www.youtube.com/watch?v=Wprr6lDyJuw,,youtube,,2020-02-18 13:09:00,
1362,1362,1362,1362,2381,2381,,Watched,,,,,2020,2,18,13,45,1,https://www.youtube.com/watch?v=PeK7QseYvdU,,youtube,,2020-02-18 13:45:00,
1363,1363,1363,1363,4860,1691,,Searched,,,,,2020,2,18,13,48,1,,,search,basatan wishmaster,2020-02-18 13:48:00,
1364,1364,1364,1364,4859,1690,,Searched,,,,,2020,2,18,13,49,1,,,search,betting on malady divinity,2020-02-18 13:49:00,Games
1365,1365,1365,1365,2380,2380,,Watched,,,,,2020,2,18,14,21,1,https://www.youtube.com/watch?v=4XK7gJAXTwA,,youtube,,2020-02-18 14:21:00,
1366,1366,1366,1366,4858,1689,,Searched,,,,,2020,2,18,14,43,1,,,search,he who controls the spice,2020-02-18 14:43:00,
1367,1367,1367,1367,4856,1687,,Searched,,,,,2020,2,18,17,16,1,,,search,JC69 calculator,2020-02-18 17:16:00,Reference
1368,1368,1368,1368,4857,1688,,Searched,,,,,2020,2,18,17,16,1,,,search,JC69,2020-02-18 17:16:00,Autos & Vehicles
1369,1369,1369,1369,4855,1686,,Searched,,,,,2020,2,18,17,29,1,,,search,JC69 to get probability of identical sequence,2020-02-18 17:29:00,Science
1370,1370,1370,1370,4853,1684,,Searched,,,,,2020,2,18,19,9,1,,,search,slay the spire upgrade curse,2020-02-18 19:09:00,Games
1371,1371,1371,1371,4854,1685,,Searched,,,,,2020,2,18,19,9,1,,,search,slay the spire transform curse,2020-02-18 19:09:00,Arts & Entertainment
1372,1372,1372,1372,4852,1683,,Visited,,,,,2020,2,18,23,59,1,,,search,Menus | Don Angie,2020-02-18 23:59:00,Food & Drink
1373,1373,1373,1373,2379,2379,,Watched,,,,,2020,2,19,0,6,2,https://www.youtube.com/watch?v=DoQ6FqzDqAM,,youtube,,2020-02-19 00:06:00,
1374,1374,1374,1374,2378,2378,,Watched,,,,,2020,2,19,0,7,2,https://www.youtube.com/watch?v=68tCnWFxMTM,,youtube,,2020-02-19 00:07:00,
1375,1375,1375,1375,2377,2377,,Watched,,,,,2020,2,19,0,13,2,https://www.youtube.com/watch?v=l5yMXikUY7o,,youtube,,2020-02-19 00:13:00,
1376,1376,1376,1376,4851,1682,,Searched,,,,,2020,2,19,0,28,2,,,search,.9*.5+.5*.3+.2*.4,2020-02-19 00:28:00,
1377,1377,1377,1377,2376,2376,,Watched,,,,,2020,2,19,0,40,2,https://www.youtube.com/watch?v=iwCPizISY5Y,,youtube,,2020-02-19 00:40:00,
1378,1378,1378,1378,4850,1681,,Searched,,,,,2020,2,19,0,44,2,,,search,slay the spire relic tier list watcher,2020-02-19 00:44:00,Games
1379,1379,1379,1379,2375,2375,,Watched,,,,,2020,2,19,2,2,2,https://www.youtube.com/watch?v=YZEA11sR3Ko,,youtube,,2020-02-19 02:02:00,
1380,1380,1380,1380,2374,2374,4.9329047,Watched,493.0,28898.0,780.0,1615172.0,2020,2,19,3,9,2,https://www.youtube.com/watch?v=pUIAlXOJh7w,,youtube,,2020-02-19 03:09:00,Gaming
1381,1381,1381,1381,2373,2373,,Watched,,,,,2020,2,19,3,22,2,https://www.youtube.com/watch?v=jJHmX-19qnk,,youtube,,2020-02-19 03:22:00,
1382,1382,1382,1382,2372,2372,,Searched,,,,,2020,2,19,14,49,2,https://www.youtube.com/results?search_query=kek+or+cringe,,youtube,,2020-02-19 14:49:00,
1383,1383,1383,1383,2371,2371,,Watched,,,,,2020,2,19,14,49,2,https://www.youtube.com/watch?v=wJeaRLWYrcY,,youtube,,2020-02-19 14:49:00,
1384,1384,1384,1384,2370,2370,,Searched,,,,,2020,2,19,14,50,2,https://www.youtube.com/results?search_query=sauce+or+loss+van+der,,youtube,,2020-02-19 14:50:00,
1385,1385,1385,1385,2369,2369,,Watched,,,,,2020,2,19,14,51,2,https://www.youtube.com/watch?v=ghH4khvQWmo,,youtube,,2020-02-19 14:51:00,
1386,1386,1386,1386,4849,1680,,Searched,,,,,2020,2,19,15,11,2,,,search,ut commencement,2020-02-19 15:11:00,Jobs & Education
1387,1387,1387,1387,4847,1678,,Searched,,,,,2020,2,19,15,11,2,,,search,ut commencement 2020,2020-02-19 15:11:00,Jobs & Education
1388,1388,1388,1388,4848,1679,,Searched,,,,,2020,2,19,15,11,2,,,search,ur comencement,2020-02-19 15:11:00,
1389,1389,1389,1389,4845,1676,,Visited,,,,,2020,2,19,15,11,2,,,search,https://www.rochester.edu/college/ecm/commencement/,2020-02-19 15:11:00,
1390,1390,1390,1390,4846,1677,,Searched,,,,,2020,2,19,15,11,2,,,search,university of rochester commencement 2020,2020-02-19 15:11:00,Jobs & Education
1391,1391,1391,1391,4844,1675,,Searched,,,,,2020,2,19,15,29,2,,,search,slay the spire relic tier list watcher,2020-02-19 15:29:00,Games
1392,1392,1392,1392,4843,1674,,Searched,,,,,2020,2,19,15,29,2,,,search,slay the spire relic tier list ironclad,2020-02-19 15:29:00,Arts & Entertainment
1393,1393,1393,1393,4842,1673,,Searched,,,,,2020,2,19,16,20,2,,,search,200 choose 0,2020-02-19 16:20:00,
1394,1394,1394,1394,4841,1672,,Searched,,,,,2020,2,19,16,36,2,,,search,using jc69,2020-02-19 16:36:00,
1395,1395,1395,1395,2368,2368,,Watched,,,,,2020,2,19,18,3,2,https://www.youtube.com/watch?v=a0muICdfyPc,,youtube,,2020-02-19 18:03:00,
1396,1396,1396,1396,2367,2367,,Watched,,,,,2020,2,19,18,8,2,https://www.youtube.com/watch?v=RXIY4R8rk0U,,youtube,,2020-02-19 18:08:00,
1397,1397,1397,1397,2366,2366,,Watched,,,,,2020,2,19,18,25,2,https://www.youtube.com/watch?v=vOM-ekg708I,,youtube,,2020-02-19 18:25:00,
1398,1398,1398,1398,2365,2365,,Watched,,,,,2020,2,19,18,31,2,https://www.youtube.com/watch?v=yCOhW0xUgtI,,youtube,,2020-02-19 18:31:00,
1399,1399,1399,1399,2364,2364,,Watched,,,,,2020,2,19,18,34,2,https://www.youtube.com/watch?v=cOVctggErrw,,youtube,,2020-02-19 18:34:00,
1400,1400,1400,1400,2363,2363,,Watched,,,,,2020,2,19,18,39,2,https://www.youtube.com/watch?v=pfGZ0nFgFT8,,youtube,,2020-02-19 18:39:00,
1401,1401,1401,1401,2362,2362,,Watched,,,,,2020,2,19,18,46,2,https://www.youtube.com/watch?v=y8VdKYqLYBY,,youtube,,2020-02-19 18:46:00,
1402,1402,1402,1402,2361,2361,,Watched,,,,,2020,2,19,18,51,2,https://www.youtube.com/watch?v=rBgmv3XPBwk,,youtube,,2020-02-19 18:51:00,
1403,1403,1403,1403,4840,1671,,Searched,,,,,2020,2,19,19,52,2,,,search,describing wine flavor,2020-02-19 19:52:00,Food & Drink
1404,1404,1404,1404,4839,1670,,Visited,,,,,2020,2,19,19,52,2,,,search,40 Wine Descriptions and What They Really Mean | Wine Folly,2020-02-19 19:52:00,Food & Drink
1405,1405,1405,1405,4838,1669,,Searched,,,,,2020,2,19,20,5,2,,,search,gamma distribution,2020-02-19 20:05:00,
1406,1406,1406,1406,4837,1668,,Visited,,,,,2020,2,19,20,5,2,,,search,https://en.m.wikipedia.org/wiki/Gamma_distribution,2020-02-19 20:05:00,
1407,1407,1407,1407,2360,2360,,Watched,,,,,2020,2,19,20,50,2,https://www.youtube.com/watch?v=wQEllp3-rRM,,youtube,,2020-02-19 20:50:00,
1408,1408,1408,1408,2359,2359,,Watched,,,,,2020,2,19,20,59,2,https://www.youtube.com/watch?v=qM1-AX21A9U,,youtube,,2020-02-19 20:59:00,
1409,1409,1409,1409,2358,2358,,Watched,,,,,2020,2,19,21,9,2,https://www.youtube.com/watch?v=cpQRQeACuGQ,,youtube,,2020-02-19 21:09:00,
1410,1410,1410,1410,2357,2357,,Watched,,,,,2020,2,19,21,22,2,https://www.youtube.com/watch?v=sQ2XtNfn9mc,,youtube,,2020-02-19 21:22:00,
1411,1411,1411,1411,2356,2356,,Watched,,,,,2020,2,19,21,34,2,https://www.youtube.com/watch?v=fnupmBDPfiE,,youtube,,2020-02-19 21:34:00,
1412,1412,1412,1412,2355,2355,,Watched,,,,,2020,2,19,22,6,2,https://www.youtube.com/watch?v=K2KlWg0yXFo,,youtube,,2020-02-19 22:06:00,
1413,1413,1413,1413,2354,2354,,Watched,,,,,2020,2,19,22,28,2,https://www.youtube.com/watch?v=Xi9Wqi8zTXQ,,youtube,,2020-02-19 22:28:00,
1414,1414,1414,1414,2353,2353,,Watched,,,,,2020,2,19,22,54,2,https://www.youtube.com/watch?v=Yl7-xY23Y2E,,youtube,,2020-02-19 22:54:00,
1415,1415,1415,1415,2352,2352,,Watched,,,,,2020,2,19,23,0,2,https://www.youtube.com/watch?v=iIUPD1HPCA8,,youtube,,2020-02-19 23:00:00,
1416,1416,1416,1416,2351,2351,,Watched,,,,,2020,2,19,23,13,2,https://www.youtube.com/watch?v=cqbWrrNyUnE,,youtube,,2020-02-19 23:13:00,
1417,1417,1417,1417,2350,2350,,Watched,,,,,2020,2,19,23,37,2,https://www.youtube.com/watch?v=zLNrWxt7n2Q,,youtube,,2020-02-19 23:37:00,
1418,1418,1418,1418,4836,1667,,Searched,,,,,2020,2,19,23,59,2,,,search,cla,2020-02-19 23:59:00,
1419,1419,1419,1419,2349,2349,,Watched,,,,,2020,2,20,0,20,3,https://www.youtube.com/watch?v=PWzZdQfq7Go,,youtube,,2020-02-20 00:20:00,
1420,1420,1420,1420,4835,1666,,Searched,,,,,2020,2,20,0,37,3,,,search,cdf,2020-02-20 00:37:00,Science
1421,1421,1421,1421,4833,1664,,Searched,,,,,2020,2,20,0,38,3,,,search,cumulative distribution function list,2020-02-20 00:38:00,Science
1422,1422,1422,1422,4834,1665,,Searched,,,,,2020,2,20,0,38,3,,,search,cdf list,2020-02-20 00:38:00,Science
1423,1423,1423,1423,4832,1663,,Searched,,,,,2020,2,20,0,40,3,,,search,probability distributions,2020-02-20 00:40:00,Science
1424,1424,1424,1424,4831,1662,,Searched,,,,,2020,2,20,1,28,3,,,search,covariance from mgf,2020-02-20 01:28:00,
1425,1425,1425,1425,4830,1661,,Searched,,,,,2020,2,20,3,47,3,,,search,bayes rules,2020-02-20 03:47:00,Science
1426,1426,1426,1426,4829,1660,,Searched,,,,,2020,2,20,3,49,3,,,search,conditional probability,2020-02-20 03:49:00,Science
1427,1427,1427,1427,4828,1659,,Searched,,,,,2020,2,20,4,0,3,,,search,partial derivative,2020-02-20 04:00:00,Science
1428,1428,1428,1428,4827,1658,,Searched,,,,,2020,2,20,4,15,3,,,search,derivative,2020-02-20 04:15:00,
1429,1429,1429,1429,4826,1657,,Searched,,,,,2020,2,20,4,31,3,,,search,integration methods,2020-02-20 04:31:00,Science
1430,1430,1430,1430,2348,2348,,Watched,,,,,2020,2,20,4,44,3,https://www.youtube.com/watch?v=fnupmBDPfiE,,youtube,,2020-02-20 04:44:00,
1431,1431,1431,1431,2347,2347,,Watched,,,,,2020,2,20,4,44,3,https://www.youtube.com/watch?v=PWzZdQfq7Go,,youtube,,2020-02-20 04:44:00,
1432,1432,1432,1432,2346,2346,4.7676476999999995,Watched,102737.0,1665904.0,212.0,409272056.0,2020,2,20,5,22,3,https://www.youtube.com/watch?v=dzsuE5ugxf4,Waka Waka (Esto es Africa) (Cancion Oficial de la Copa Mundial de la FIFA� Sudafrica 2010),youtube,,2020-02-20 05:22:00,Music
1433,1433,1433,1433,2345,2345,,Watched,,,,,2020,2,20,5,24,3,https://www.youtube.com/watch?v=GtTxyw83Uxs,,youtube,,2020-02-20 05:24:00,
1434,1434,1434,1434,2344,2344,,Watched,,,,,2020,2,20,5,27,3,https://www.youtube.com/watch?v=K6R3GcqRlnA,,youtube,,2020-02-20 05:27:00,
1435,1435,1435,1435,2343,2343,,Watched,,,,,2020,2,20,5,29,3,https://www.youtube.com/watch?v=eq79sZizV0U,,youtube,,2020-02-20 05:29:00,
1436,1436,1436,1436,2342,2342,,Watched,,,,,2020,2,20,5,43,3,https://www.youtube.com/watch?v=NuxWuFMwOaI,,youtube,,2020-02-20 05:43:00,
1437,1437,1437,1437,2341,2341,,Watched,,,,,2020,2,20,18,37,3,https://www.youtube.com/watch?v=tHJLde1oPoo,,youtube,,2020-02-20 18:37:00,
1438,1438,1438,1438,2340,2340,,Watched,,,,,2020,2,20,18,41,3,https://www.youtube.com/watch?v=z57Ztb384Js,,youtube,,2020-02-20 18:41:00,
1439,1439,1439,1439,4825,1656,,Searched,,,,,2020,2,20,18,41,3,,,search,ironclad relic tier,2020-02-20 18:41:00,Games
1440,1440,1440,1440,2339,2339,,Watched,,,,,2020,2,20,18,51,3,https://www.youtube.com/watch?v=6iQlh9QlJys,,youtube,,2020-02-20 18:51:00,
1441,1441,1441,1441,2338,2338,4.9438825,Watched,154.0,10823.0,4713.0,408878.0,2020,2,20,20,30,3,https://www.youtube.com/watch?v=th7Zj36sljs,,youtube,,2020-02-20 20:30:00,Gaming
1442,1442,1442,1442,2337,2337,,Watched,,,,,2020,2,20,20,31,3,https://www.youtube.com/watch?v=O9Gi-lSWIfM,,youtube,,2020-02-20 20:31:00,
1443,1443,1443,1443,2336,2336,,Watched,,,,,2020,2,20,21,37,3,https://www.youtube.com/watch?v=-AtQPQK0aIo,,youtube,,2020-02-20 21:37:00,
1444,1444,1444,1444,2335,2335,,Watched,,,,,2020,2,20,22,14,3,https://www.youtube.com/watch?v=7IDhsBdIxgY,,youtube,,2020-02-20 22:14:00,
1445,1445,1445,1445,2334,2334,,Watched,,,,,2020,2,20,22,27,3,https://www.youtube.com/watch?v=Zhv8Ze7G80M,,youtube,,2020-02-20 22:27:00,
1446,1446,1446,1446,2333,2333,,Watched,,,,,2020,2,20,22,48,3,https://www.youtube.com/watch?v=QXGd6I744LI,,youtube,,2020-02-20 22:48:00,
1447,1447,1447,1447,2332,2332,,Watched,,,,,2020,2,20,23,12,3,https://www.youtube.com/watch?v=tq4sxcMqZI4,,youtube,,2020-02-20 23:12:00,
1448,1448,1448,1448,4824,1655,,Searched,,,,,2020,2,20,23,26,3,,,search,corrupted ancient tree bloodmoon island,2020-02-20 23:26:00,Arts & Entertainment
1449,1449,1449,1449,2331,2331,,Watched,,,,,2020,2,20,23,30,3,https://www.youtube.com/watch?v=WigJ5LkatAs,,youtube,,2020-02-20 23:30:00,
1450,1450,1450,1450,2330,2330,,Watched,,,,,2020,2,20,23,46,3,https://www.youtube.com/watch?v=bf7vvzgAoHA,,youtube,,2020-02-20 23:46:00,
1451,1451,1451,1451,4823,1654,,Searched,,,,,2020,2,21,0,0,4,,,search,bloodmoon island forge,2020-02-21 00:00:00,Travel
1452,1452,1452,1452,4822,1653,,Searched,,,,,2020,2,21,0,4,4,,,search,silver lever bloodmoon island,2020-02-21 00:04:00,Shopping
1453,1453,1453,1453,4821,1652,,Searched,,,,,2020,2,21,2,8,4,,,search,epic,2020-02-21 02:08:00,Arts & Entertainment
1454,1454,1454,1454,4820,1651,,Searched,,,,,2020,2,21,2,9,4,,,search,Epic Systems,2020-02-21 02:09:00,Computers & Electronics
1455,1455,1455,1455,4817,1648,,,,,,,2020,2,21,2,41,4,,,search,Hilldale Shopping Center,2020-02-21 02:41:00,Shopping
1456,1456,1456,1456,4818,1649,,Searched,,,,,2020,2,21,2,41,4,,,search,Hilldale Shopping Center,2020-02-21 02:41:00,Shopping
1457,1457,1457,1457,4819,1650,,Searched,,,,,2020,2,21,2,41,4,,,search,shops in madison wisconsin,2020-02-21 02:41:00,Shopping
1458,1458,1458,1458,4815,1646,,Searched,,,,,2020,2,21,2,54,4,,,search,glassdoor epic technical solutions engineer,2020-02-21 02:54:00,Jobs & Education
1459,1459,1459,1459,4816,1647,,Searched,,,,,2020,2,21,2,54,4,,,search,glassdoor,2020-02-21 02:54:00,Jobs & Education
1460,1460,1460,1460,4814,1645,,Searched,,,,,2020,2,21,2,55,4,,,search,glassdoor epic project manager,2020-02-21 02:55:00,Jobs & Education
1461,1461,1461,1461,4813,1644,,Searched,,,,,2020,2,21,2,56,4,,,search,epic systems,2020-02-21 02:56:00,Computers & Electronics
1462,1462,1462,1462,4812,1643,,Visited,,,,,2020,2,21,2,59,4,,,search,"Westridge Apartments | Apartments in Verona, WI",2020-02-21 02:59:00,Real Estate
1463,1463,1463,1463,4811,1642,,Visited,,,,,2020,2,21,3,0,4,,,search,The West End | Home | Verona Apartments near Madison | Official Site,2020-02-21 03:00:00,Real Estate
1464,1464,1464,1464,4810,1641,,Visited,,,,,2020,2,21,3,7,4,,,search,http://www.madtownrentals.com/modules/home/navigate.php/location_id/4,2020-02-21 03:07:00,Real Estate
1465,1465,1465,1465,4809,1640,,Visited,,,,,2020,2,21,3,9,4,,,search,http://www.regencypm.com/,2020-02-21 03:09:00,Real Estate
1466,1466,1466,1466,4808,1639,,Searched,,,,,2020,2,21,13,13,4,,,search,1:30 central in est,2020-02-21 13:13:00,
1467,1467,1467,1467,2329,2329,,Watched,,,,,2020,2,21,14,7,4,https://www.youtube.com/watch?v=Xt8G0MQifG4,,youtube,,2020-02-21 14:07:00,
1468,1468,1468,1468,2328,2328,,Watched,,,,,2020,2,21,14,29,4,https://www.youtube.com/watch?v=kFlv9WjV9B8,,youtube,,2020-02-21 14:29:00,
1469,1469,1469,1469,2327,2327,,Watched,,,,,2020,2,21,14,44,4,https://www.youtube.com/watch?v=OZtsidFiL4s,,youtube,,2020-02-21 14:44:00,
1470,1470,1470,1470,4807,1638,,Searched,,,,,2020,2,21,15,4,4,,,search,member expertise in dsmb,2020-02-21 15:04:00,
1471,1471,1471,1471,4806,1637,,Visited,,,,,2020,2,21,15,4,4,,,search,Data and Safety Monitoring Board Guidelines | Interventional ...,2020-02-21 15:04:00,Health
1472,1472,1472,1472,4804,1635,,Visited,,,,,2020,2,21,15,6,4,,,search,Data & Safety Monitoring Plans | NIDDK,2020-02-21 15:06:00,Computers & Electronics
1473,1473,1473,1473,4805,1636,,Searched,,,,,2020,2,21,15,6,4,,,search,dsmp requires,2020-02-21 15:06:00,Arts & Entertainment
1474,1474,1474,1474,2326,2326,,Watched,,,,,2020,2,21,15,22,4,https://www.youtube.com/watch?v=m1RFhLJsKSI,,youtube,,2020-02-21 15:22:00,
1475,1475,1475,1475,2325,2325,,Watched,,,,,2020,2,21,17,14,4,https://www.youtube.com/watch?v=Vsb0g1XUpCQ,,youtube,,2020-02-21 17:14:00,
1476,1476,1476,1476,2324,2324,,Watched,,,,,2020,2,21,17,45,4,https://www.youtube.com/watch?v=ZIkWkEqIHBg,,youtube,,2020-02-21 17:45:00,
1477,1477,1477,1477,2323,2323,,Watched,,,,,2020,2,21,17,50,4,https://www.youtube.com/watch?v=leaN9R3Mac4,,youtube,,2020-02-21 17:50:00,
1478,1478,1478,1478,2322,2322,,Watched,,,,,2020,2,21,17,54,4,https://www.youtube.com/watch?v=3JuKEXF6ld8,,youtube,,2020-02-21 17:54:00,
1479,1479,1479,1479,4803,1634,,Searched,,,,,2020,2,21,18,9,4,,,search,divinity alice,2020-02-21 18:09:00,People & Society
1480,1480,1480,1480,2321,2321,,Watched,,,,,2020,2,21,18,27,4,https://www.youtube.com/watch?v=6WDzkou8GyE,,youtube,,2020-02-21 18:27:00,
1481,1481,1481,1481,2320,2320,,Watched,,,,,2020,2,21,18,28,4,https://www.youtube.com/watch?v=BtsQf20rlgU,,youtube,,2020-02-21 18:28:00,
1482,1482,1482,1482,4802,1633,,Searched,,,,,2020,2,21,18,41,4,,,search,lamenting abomination,2020-02-21 18:41:00,Home & Garden
1483,1483,1483,1483,2319,2319,,Watched,,,,,2020,2,21,21,32,4,https://www.youtube.com/watch?v=99M2JdUs2lI,,youtube,,2020-02-21 21:32:00,
1484,1484,1484,1484,4801,1632,,Searched,,,,,2020,2,21,21,32,4,,,search,divinity troll,2020-02-21 21:32:00,People & Society
1485,1485,1485,1485,2318,2318,,Searched,,,,,2020,2,21,21,56,4,https://www.youtube.com/results?search_query=potato+knishes,,youtube,,2020-02-21 21:56:00,
1486,1486,1486,1486,2317,2317,4.7153835,Watched,10668.0,139260.0,80.0,7437211.0,2020,2,21,21,56,4,https://www.youtube.com/watch?v=IFfLCuHSZ-U,,youtube,,2020-02-21 21:56:00,Film & Animation
1487,1487,1487,1487,2316,2316,,Watched,,,,,2020,2,21,21,58,4,https://www.youtube.com/watch?v=efjjmpOVzRg,,youtube,,2020-02-21 21:58:00,
1488,1488,1488,1488,2315,2315,,Watched,,,,,2020,2,21,21,58,4,https://www.youtube.com/watch?v=yzoK-6nWlQw,,youtube,,2020-02-21 21:58:00,
1489,1489,1489,1489,2314,2314,,Watched,,,,,2020,2,21,22,10,4,https://www.youtube.com/watch?v=-55DVz92bNI,,youtube,,2020-02-21 22:10:00,
1490,1490,1490,1490,2313,2313,,Watched,,,,,2020,2,21,22,11,4,https://www.youtube.com/watch?v=RrR9iLWC2w0,,youtube,,2020-02-21 22:11:00,
1491,1491,1491,1491,2312,2312,,Watched,,,,,2020,2,21,22,12,4,https://www.youtube.com/watch?v=-8xcjSj3atw,,youtube,,2020-02-21 22:12:00,
1492,1492,1492,1492,2311,2311,,Watched,,,,,2020,2,21,22,13,4,https://www.youtube.com/watch?v=SXcMPJLOK2I,,youtube,,2020-02-21 22:13:00,
1493,1493,1493,1493,2310,2310,,Watched,,,,,2020,2,21,22,14,4,https://www.youtube.com/watch?v=-5i--SwqELo,,youtube,,2020-02-21 22:14:00,
1494,1494,1494,1494,2309,2309,,Watched,,,,,2020,2,21,22,17,4,https://www.youtube.com/watch?v=znxCgsAuuKc,,youtube,,2020-02-21 22:17:00,
1495,1495,1495,1495,2308,2308,,Watched,,,,,2020,2,21,22,21,4,https://www.youtube.com/watch?v=XvnAFz4LFCQ,,youtube,,2020-02-21 22:21:00,
1496,1496,1496,1496,2307,2307,,Watched,,,,,2020,2,21,23,6,4,https://www.youtube.com/watch?v=WSFEHB-wE-E,,youtube,,2020-02-21 23:06:00,
1497,1497,1497,1497,2306,2306,,Watched,,,,,2020,2,21,23,13,4,https://www.youtube.com/watch?v=PgtOfoglsUc,,youtube,,2020-02-21 23:13:00,
1498,1498,1498,1498,2305,2305,,Watched,,,,,2020,2,21,23,16,4,https://www.youtube.com/watch?v=TVfRHPF8LwA,,youtube,,2020-02-21 23:16:00,
1499,1499,1499,1499,2304,2304,4.8846731,Watched,326.0,10981.0,272.0,308738.0,2020,2,21,23,20,4,https://www.youtube.com/watch?v=48soWvsdJXE,,youtube,,2020-02-21 23:20:00,Education
