,Unnamed: 0,ratings,action,categories,dislikes,likes,durations,view_cnts,years,months,days,hours,minutes,weekdays,link,titles,source,query,datetime
947,947,4.8923364000000005,Watched,['Music'],5252.0,189874.0,266.0,18649635.0,2020,2,13,23,46,3,https://www.youtube.com/watch?v=B9tc9R_Y3FY,,youtube,,2020-02-13 23:46:00
946,946,4.923539599999999,Watched,['Music'],14989.0,769158.0,261.0,99678043.0,2020,2,14,2,4,4,https://www.youtube.com/watch?v=6Dakd7EIgBE,,youtube,,2020-02-14 02:04:00
945,945,4.8976898,Watched,['Music'],31.0,1181.0,216.0,305602.0,2020,2,14,2,9,4,https://www.youtube.com/watch?v=s_E1wV2sr-A,,youtube,,2020-02-14 02:09:00
944,944,4.8327761,Watched,['Music'],50.0,1146.0,251.0,377026.0,2020,2,14,2,13,4,https://www.youtube.com/watch?v=r7rp54X5N-k,,youtube,,2020-02-14 02:13:00
942,942,4.9892125,Watched,['Music'],654.0,241847.0,201.0,6449041.0,2020,2,14,11,36,4,https://www.youtube.com/watch?v=8ZA8PW48QTk,[Special Video] SVT JUN&THE8 'MY I' KOR ver.,youtube,,2020-02-14 11:36:00
943,943,4.9534187,Watched,['Music'],1121.0,95141.0,245.0,8856197.0,2020,2,14,11,36,4,https://www.youtube.com/watch?v=i1KCK2ihvNw,,youtube,,2020-02-14 11:36:00
941,941,4.9199538,Watched,['Music'],3528.0,172770.0,232.0,33721607.0,2020,2,14,11,39,4,https://www.youtube.com/watch?v=EiVmQZwJhsA,,youtube,,2020-02-14 11:39:00
940,940,4.961501599999999,Watched,['Entertainment'],612.0,62975.0,460.0,2889412.0,2020,2,14,14,58,4,https://www.youtube.com/watch?v=GsKXcUMWP9Q,Extended Cut: John Krasinski Answers Ellen's 'Burning Questions',youtube,,2020-02-14 14:58:00
939,939,4.9301925,Watched,['Comedy'],1158.0,65196.0,167.0,5343280.0,2020,2,14,15,7,4,https://www.youtube.com/watch?v=Nu7Pvz8e_Z8,,youtube,,2020-02-14 15:07:00
938,938,4.9506249,Watched,['Entertainment'],1189.0,95135.0,185.0,10002083.0,2020,2,14,15,10,4,https://www.youtube.com/watch?v=kzJLVWnzLqA,Emily Blunt Wishes John Krasinski Would Be Less American | The Graham Norton Show,youtube,,2020-02-14 15:10:00
937,937,4.8714595,Watched,['Comedy'],1071.0,32257.0,537.0,3718197.0,2020,2,14,15,13,4,https://www.youtube.com/watch?v=X6h2BE8-w0M,Kristen Bell’s Dumb Fight with Dax Shepard,youtube,,2020-02-14 15:13:00
936,936,,Watched,,,,,,2020,2,14,15,22,4,https://www.youtube.com/watch?v=iI_cnK_YSro,,youtube,,2020-02-14 15:22:00
935,935,4.9237542,Watched,['Entertainment'],1089.0,56042.0,332.0,4711268.0,2020,2,14,15,26,4,https://www.youtube.com/watch?v=H7wf5YuasqA,Kristen Bell on Dax Shepard's 'Sweet Bromance' with Bradley Cooper,youtube,,2020-02-14 15:26:00
934,934,4.9594316,Watched,['Entertainment'],299.0,29182.0,202.0,2276706.0,2020,2,14,15,32,4,https://www.youtube.com/watch?v=b_M4NRnntrM,Dax Shepard & Kristen Bell Had 'The Talk' with Their 5-Year-Old,youtube,,2020-02-14 15:32:00
933,933,4.920510299999999,Watched,['Comedy'],1530.0,75461.0,308.0,8164824.0,2020,2,14,15,35,4,https://www.youtube.com/watch?v=CU8qwXYH83c,,youtube,,2020-02-14 15:35:00
932,932,4.9306746,Watched,['People & Blogs'],654.0,37081.0,438.0,1207142.0,2020,2,14,15,41,4,https://www.youtube.com/watch?v=ihtmFAv-CKU,Remembering My Wedding After Divorce || Mayim Bialik,youtube,,2020-02-14 15:41:00
931,931,4.9337401,Watched,['Music'],19.0,1128.0,326.0,135259.0,2020,2,14,15,50,4,https://www.youtube.com/watch?v=QyoLae2t1_A,,youtube,,2020-02-14 15:50:00
930,930,4.929945,Watched,['People & Blogs'],316.0,17727.0,303.0,2264636.0,2020,2,14,15,50,4,https://www.youtube.com/watch?v=COn9t3W9CfI,,youtube,,2020-02-14 15:50:00
929,929,4.928550700000001,Watched,['Howto & Style'],802.0,44097.0,296.0,4717785.0,2020,2,14,15,57,4,https://www.youtube.com/watch?v=VUJdUJCrjhk,How Well Do Kristen Bell + Dax Shepard Really Know Each Other?,youtube,,2020-02-14 15:57:00
928,928,4.9677086,Watched,['Music'],1268.0,155801.0,236.0,6573090.0,2020,2,14,16,2,4,https://www.youtube.com/watch?v=kPv0V1DGLC8,,youtube,,2020-02-14 16:02:00
927,927,4.9112959,Watched,['Entertainment'],32.0,1411.0,257.0,227998.0,2020,2,14,16,8,4,https://www.youtube.com/watch?v=yg7Ctl1ftTk,,youtube,,2020-02-14 16:08:00
926,926,4.977059400000001,Watched,['Music'],33.0,5721.0,246.0,380957.0,2020,2,14,16,13,4,https://www.youtube.com/watch?v=yuOMAvrGtxs,IU (아이유) - 'THE VISITOR' (그 사람) Lyrics [Color Coded_Han_Rom_Eng],youtube,,2020-02-14 16:13:00
925,925,4.9115953,Watched,['Music'],69.0,3053.0,283.0,178661.0,2020,2,14,16,17,4,https://www.youtube.com/watch?v=n7qdiEEiaFU,,youtube,,2020-02-14 16:17:00
924,924,4.847945200000001,Watched,['Music'],4721.0,119471.0,255.0,43133873.0,2020,2,14,16,22,4,https://www.youtube.com/watch?v=MfYPKZl7W1w,,youtube,,2020-02-14 16:22:00
923,923,4.962675099999999,Watched,['Music'],1124.0,119332.0,221.0,14236702.0,2020,2,14,16,24,4,https://www.youtube.com/watch?v=FD_pOwxgAAo,,youtube,,2020-02-14 16:24:00
922,922,4.939641,Watched,['Music'],1917.0,125123.0,215.0,12116426.0,2020,2,14,16,24,4,https://www.youtube.com/watch?v=uw_HR9jIJww,헤이즈 (Heize) - Jenga (Feat. Gaeko) MV,youtube,,2020-02-14 16:24:00
921,921,4.985568499999999,Watched,['Music'],810.0,223702.0,246.0,4452405.0,2020,2,14,16,27,4,https://www.youtube.com/watch?v=D0OTv7ZUle4,,youtube,,2020-02-14 16:27:00
920,920,4.9529543,Watched,['Entertainment'],13244.0,1112811.0,222.0,41893752.0,2020,2,14,16,35,4,https://www.youtube.com/watch?v=D1PvIWdJ8xo,[MV] IU(아이유) _ Blueming(블루밍),youtube,,2020-02-14 16:35:00
919,919,4.9656487,Watched,['Comedy'],282.0,32555.0,196.0,311879.0,2020,2,14,16,38,4,https://www.youtube.com/watch?v=n0dMwZqBf78,,youtube,,2020-02-14 16:38:00
918,918,4.917648799999999,Watched,['Music'],524.0,24928.0,398.0,4329074.0,2020,2,14,16,43,4,https://www.youtube.com/watch?v=2thkapBJYfg,,youtube,,2020-02-14 16:43:00
917,917,4.902153,Watched,['Music'],409.0,16311.0,248.0,3141085.0,2020,2,14,16,48,4,https://www.youtube.com/watch?v=HCI99p02ayU,,youtube,,2020-02-14 16:48:00
916,916,4.9336767,Watched,['Music'],12089.0,717005.0,251.0,35103659.0,2020,2,14,16,52,4,https://www.youtube.com/watch?v=nqaSboKBIuA,,youtube,,2020-02-14 16:52:00
915,915,4.921847799999999,Watched,['Music'],3395.0,170369.0,226.0,24960057.0,2020,2,14,16,57,4,https://www.youtube.com/watch?v=rEXhAMtbaec,,youtube,,2020-02-14 16:57:00
914,914,4.9532504,Watched,['People & Blogs'],32.0,2706.0,232.0,286171.0,2020,2,14,17,1,4,https://www.youtube.com/watch?v=8ttTf8N7Bwg,,youtube,,2020-02-14 17:01:00
913,913,4.934446299999999,Watched,['Music'],583.0,34991.0,230.0,4528021.0,2020,2,14,17,5,4,https://www.youtube.com/watch?v=3m8ElO9Y50Y,,youtube,,2020-02-14 17:05:00
912,912,4.8753543,Watched,['Music'],22.0,684.0,190.0,91225.0,2020,2,14,17,9,4,https://www.youtube.com/watch?v=YZjwdS_rmIE,,youtube,,2020-02-14 17:09:00
911,911,4.922484900000001,Watched,['Music'],73.0,3694.0,181.0,1179160.0,2020,2,14,17,12,4,https://www.youtube.com/watch?v=JS0MqScVDMM,,youtube,,2020-02-14 17:12:00
910,910,4.9371057,Watched,['Music'],5156.0,322759.0,225.0,54504948.0,2020,2,14,17,15,4,https://www.youtube.com/watch?v=6GC8JF2FOgA,,youtube,,2020-02-14 17:15:00
909,909,4.910637400000001,Watched,['Music'],109.0,4770.0,245.0,853463.0,2020,2,14,17,19,4,https://www.youtube.com/watch?v=kOWVUIbl63k,,youtube,,2020-02-14 17:19:00
908,908,5.0,Watched,['Music'],0.0,39.0,290.0,3805.0,2020,2,14,17,24,4,https://www.youtube.com/watch?v=lPV6UgFgbAk,,youtube,,2020-02-14 17:24:00
907,907,4.8872833,Watched,['Music'],39.0,1345.0,254.0,154833.0,2020,2,14,17,29,4,https://www.youtube.com/watch?v=jamMS8DtPzI,,youtube,,2020-02-14 17:29:00
906,906,4.9139686,Watched,['Music'],95.0,4322.0,211.0,609460.0,2020,2,14,17,33,4,https://www.youtube.com/watch?v=6K-GHBsHJv0,,youtube,,2020-02-14 17:33:00
905,905,4.95366,Watched,['Music'],22.0,1877.0,297.0,403670.0,2020,2,14,17,37,4,https://www.youtube.com/watch?v=cTIUX26yl1s,,youtube,,2020-02-14 17:37:00
904,904,4.952569,Watched,['Music'],3.0,250.0,341.0,69485.0,2020,2,14,17,42,4,https://www.youtube.com/watch?v=jgozu0G4OiU,,youtube,,2020-02-14 17:42:00
903,903,4.9520097000000005,Watched,['Music'],1721.0,141724.0,270.0,17525551.0,2020,2,14,17,47,4,https://www.youtube.com/watch?v=B0Ij_eTECXc,,youtube,,2020-02-14 17:47:00
902,902,4.9295273,Watched,['Music'],43404.0,2420182.0,300.0,221611852.0,2020,2,14,17,52,4,https://www.youtube.com/watch?v=aHjpOzsQ9YI,Crystallize - Lindsey Stirling (Dubstep Violin Original Song),youtube,,2020-02-14 17:52:00
901,901,4.876714700000001,Watched,['Music'],1029.0,32357.0,175.0,5523259.0,2020,2,14,17,57,4,https://www.youtube.com/watch?v=5lZGhh41W9k,,youtube,,2020-02-14 17:57:00
900,900,4.944953900000001,Watched,['Music'],54.0,3870.0,270.0,319511.0,2020,2,14,18,0,4,https://www.youtube.com/watch?v=U4n_8R5lKnw,,youtube,,2020-02-14 18:00:00
899,899,4.9516835,Watched,['Music'],66.0,5398.0,268.0,579976.0,2020,2,14,18,5,4,https://www.youtube.com/watch?v=SA5yWdRzo9Q,,youtube,,2020-02-14 18:05:00
898,898,5.0,Watched,['Music'],0.0,118.0,315.0,28245.0,2020,2,14,18,9,4,https://www.youtube.com/watch?v=oJAk1hfDMvA,,youtube,,2020-02-14 18:09:00
897,897,,Searched,,,,,,2020,2,15,20,16,5,https://www.youtube.com/results?search_query=iu,,youtube,,2020-02-15 20:16:00
896,896,4.9613905,Watched,['Music'],213.0,21854.0,366.0,1342353.0,2020,2,15,20,16,5,https://www.youtube.com/watch?v=bc6kSqs7k0w,아이유 마음을 드려요 가사 (IU I Give You My Heart Lyrics) (사랑의 불시착 OST) [Color Coded Lyrics/Han/Rom/Eng],youtube,,2020-02-15 20:16:00
895,895,4.942099099999999,Watched,['People & Blogs'],12.0,817.0,197.0,170127.0,2020,2,15,20,21,5,https://www.youtube.com/watch?v=1aeF11YQYnM,,youtube,,2020-02-15 20:21:00
894,894,4.9507232000000005,Watched,['Music'],4793.0,384274.0,198.0,51594838.0,2020,2,15,20,25,5,https://www.youtube.com/watch?v=JvjWy4saR08,,youtube,,2020-02-15 20:25:00
893,893,4.929123400000001,Watched,['Music'],445.0,24669.0,213.0,4092108.0,2020,2,15,20,29,5,https://www.youtube.com/watch?v=u3IAybZOt-E,,youtube,,2020-02-15 20:29:00
892,892,4.941342400000001,Watched,['Music'],416.0,27952.0,203.0,3645168.0,2020,2,15,20,32,5,https://www.youtube.com/watch?v=ua2hkmOOOl8,,youtube,,2020-02-15 20:32:00
891,891,4.9352465,Watched,['People & Blogs'],22.0,1337.0,157.0,103670.0,2020,2,15,20,36,5,https://www.youtube.com/watch?v=6QVOUM7lXv4,,youtube,,2020-02-15 20:36:00
890,890,4.9620074999999995,Watched,['Music'],183.0,19084.0,221.0,1481853.0,2020,2,15,20,38,5,https://www.youtube.com/watch?v=rUWRGT6VZ5Q,,youtube,,2020-02-15 20:38:00
889,889,4.8763175,Watched,['Music'],44.0,1379.0,218.0,380230.0,2020,2,15,20,42,5,https://www.youtube.com/watch?v=pTbogh5PO7M,,youtube,,2020-02-15 20:42:00
888,888,4.9435482,Watched,['Music'],14.0,978.0,202.0,200143.0,2020,2,15,20,46,5,https://www.youtube.com/watch?v=_-bLm6cF1vk,,youtube,,2020-02-15 20:46:00
887,887,4.9760127,Watched,['Music'],2196.0,363999.0,213.0,11248122.0,2020,2,15,20,50,5,https://www.youtube.com/watch?v=rQ8MFfg3DHA,,youtube,,2020-02-15 20:50:00
886,886,4.958424099999999,Watched,['Music'],105.0,9997.0,208.0,958977.0,2020,2,15,20,53,5,https://www.youtube.com/watch?v=Lvs2JJuZwJ0,,youtube,,2020-02-15 20:53:00
885,885,4.957806099999999,Watched,['Music'],10.0,938.0,228.0,143734.0,2020,2,15,20,57,5,https://www.youtube.com/watch?v=Kco_TGz5sQA,,youtube,,2020-02-15 20:57:00
884,884,4.9498096,Watched,['Music'],991.0,77988.0,240.0,9390379.0,2020,2,15,21,1,5,https://www.youtube.com/watch?v=Yv5hYZF0q8o,,youtube,,2020-02-15 21:01:00
883,883,4.9611111,Watched,['Autos & Vehicles'],7.0,713.0,264.0,112999.0,2020,2,15,21,6,5,https://www.youtube.com/watch?v=K_pmOTkD1Wk,,youtube,,2020-02-15 21:06:00
882,882,4.9009857000000006,Watched,['Music'],27989.0,1102715.0,193.0,181919914.0,2020,2,15,21,10,5,https://www.youtube.com/watch?v=cvaIgq5j2Q8,,youtube,,2020-02-15 21:10:00
881,881,4.925356900000001,Watched,['Music'],51.0,2682.0,262.0,425706.0,2020,2,15,21,14,5,https://www.youtube.com/watch?v=zDhH1MRWbfk,,youtube,,2020-02-15 21:14:00
880,880,4.8508739,Watched,['Music'],4728.0,122091.0,335.0,23630944.0,2020,2,15,21,19,5,https://www.youtube.com/watch?v=egQbaDRMxGI,,youtube,,2020-02-15 21:19:00
879,879,4.963582499999999,Watched,['Music'],331.0,36025.0,206.0,5372806.0,2020,2,15,21,25,5,https://www.youtube.com/watch?v=MGYJd1tqwio,,youtube,,2020-02-15 21:25:00
878,878,4.863128700000001,Watched,['Music'],49.0,1382.0,185.0,281575.0,2020,2,15,21,28,5,https://www.youtube.com/watch?v=Nnf1yvUPaKA,,youtube,,2020-02-15 21:28:00
877,877,4.9471364,Watched,['People & Blogs'],6.0,448.0,213.0,96817.0,2020,2,15,21,32,5,https://www.youtube.com/watch?v=V0KmI0b1oAs,,youtube,,2020-02-15 21:32:00
876,876,4.9255471,Watched,['Music'],291.0,15343.0,250.0,3177152.0,2020,2,15,21,35,5,https://www.youtube.com/watch?v=lklVOT6Uv2U,,youtube,,2020-02-15 21:35:00
875,875,4.954577,Watched,['Music'],674.0,58679.0,265.0,7644326.0,2020,2,15,21,39,5,https://www.youtube.com/watch?v=YsE66VgVQds,,youtube,,2020-02-15 21:39:00
874,874,4.9418607,Watched,['Music'],10.0,678.0,213.0,77977.0,2020,2,15,21,44,5,https://www.youtube.com/watch?v=UkOaUZkHck4,,youtube,,2020-02-15 21:44:00
873,873,4.8711634,Watched,['Music'],489.0,14693.0,342.0,2764355.0,2020,2,15,22,5,5,https://www.youtube.com/watch?v=EPXPwRgV-NM,,youtube,,2020-02-15 22:05:00
872,872,4.8960915,Watched,['Entertainment'],19045.0,714101.0,216.0,74216117.0,2020,2,15,22,11,5,https://www.youtube.com/watch?v=F4oHuML9U2A,,youtube,,2020-02-15 22:11:00
871,871,4.868113,Watched,['Music'],53214.0,1560713.0,228.0,347919271.0,2020,2,15,22,15,5,https://www.youtube.com/watch?v=gGdGFtwCNBE,,youtube,,2020-02-15 22:15:00
869,869,4.8152733,Watched,['Howto & Style'],2373.0,49011.0,748.0,10774571.0,2020,2,15,22,18,5,https://www.youtube.com/watch?v=aVtWSZOttC0,Salsa Dancing for Beginners,youtube,,2020-02-15 22:18:00
870,870,,Searched,,,,,,2020,2,15,22,18,5,https://www.youtube.com/results?search_query=how+to+salsa,,youtube,,2020-02-15 22:18:00
868,868,4.8903275,Watched,['Howto & Style'],36.0,1277.0,366.0,292449.0,2020,2,15,22,28,5,https://www.youtube.com/watch?v=0rQKSta9Px8,Learn Simple Salsa Dance Moves - Hammerlock Flip,youtube,,2020-02-15 22:28:00
867,867,4.7988091,Watched,['Entertainment'],718.0,13557.0,401.0,1111610.0,2020,2,15,22,29,5,https://www.youtube.com/watch?v=kKddyS3IulM,10 Worst Salsa Dancers (Part 1) Man Version,youtube,,2020-02-15 22:29:00
866,866,4.871947799999999,Watched,['Entertainment'],177.0,5352.0,408.0,399132.0,2020,2,15,22,30,5,https://www.youtube.com/watch?v=gfcq3MybQMU,10 Worst Salsa Dancers (Part 2) Woman Version,youtube,,2020-02-15 22:30:00
865,865,4.917112400000001,Watched,['Music'],1473.0,69611.0,247.0,11227274.0,2020,2,15,22,43,5,https://www.youtube.com/watch?v=IR_mBh5mqok,,youtube,,2020-02-15 22:43:00
864,864,4.9444447,Watched,['People & Blogs'],1.0,71.0,312.0,16330.0,2020,2,15,22,47,5,https://www.youtube.com/watch?v=mY0gIGMyOG8,,youtube,,2020-02-15 22:47:00
863,863,4.9348887999999995,Watched,['Music'],5172.0,312561.0,249.0,27596776.0,2020,2,15,22,53,5,https://www.youtube.com/watch?v=Rh5ok0ljrzA,,youtube,,2020-02-15 22:53:00
862,862,4.8998847,Watched,['Music'],1149.0,44758.0,357.0,12432002.0,2020,2,15,22,57,5,https://www.youtube.com/watch?v=usR7mMHUhlY,,youtube,,2020-02-15 22:57:00
861,861,4.910056099999999,Watched,['Music'],8760.0,380816.0,267.0,68407748.0,2020,2,15,23,3,5,https://www.youtube.com/watch?v=MeW0Sl0tNS8,,youtube,,2020-02-15 23:03:00
860,860,4.985975700000001,Watched,['Music'],1544.0,438841.0,310.0,9051686.0,2020,2,15,23,8,5,https://www.youtube.com/watch?v=Psl-x_nw7TI,,youtube,,2020-02-15 23:08:00
859,859,4.9246955,Watched,['Music'],17.0,886.0,339.0,175991.0,2020,2,15,23,13,5,https://www.youtube.com/watch?v=2lEHpyh-kdg,,youtube,,2020-02-15 23:13:00
858,858,4.734893799999999,Watched,['Music'],38388.0,540821.0,247.0,150673225.0,2020,2,15,23,19,5,https://www.youtube.com/watch?v=GibiNy4d4gc,"Carmen Twillie, Lebo M. - Circle Of Life (Official Video from ""The Lion King"")",youtube,,2020-02-15 23:19:00
857,857,4.9329052,Watched,['Music'],47.0,2755.0,270.0,456746.0,2020,2,15,23,23,5,https://www.youtube.com/watch?v=8G7mfgCuoHA,,youtube,,2020-02-15 23:23:00
856,856,4.9464383000000005,Watched,['Music'],1051.0,77438.0,245.0,14967720.0,2020,2,15,23,27,5,https://www.youtube.com/watch?v=F_9pZv0wn9Q,,youtube,,2020-02-15 23:27:00
855,855,4.9252294999999995,Watched,['Music'],7510.0,394253.0,201.0,69045939.0,2020,2,15,23,32,5,https://www.youtube.com/watch?v=PoTEnaAI9Fo,,youtube,,2020-02-15 23:32:00
854,854,4.9385972,Watched,['Music'],12005.0,770047.0,290.0,109204090.0,2020,2,15,23,35,5,https://www.youtube.com/watch?v=fz4MzJTeL0c,Titanium / Pavane (Piano/Cello Cover) - David Guetta / Faure - The Piano Guys,youtube,,2020-02-15 23:35:00
853,853,4.9577227,Watched,['Film & Animation'],607.0,56823.0,309.0,7015363.0,2020,2,15,23,41,5,https://www.youtube.com/watch?v=CmH4BAd_Wjw,,youtube,,2020-02-15 23:41:00
852,852,4.9405942000000005,Watched,['Music'],3.0,199.0,209.0,40575.0,2020,2,15,23,46,5,https://www.youtube.com/watch?v=tVAmP4EtTZ8,,youtube,,2020-02-15 23:46:00
851,851,4.940566099999999,Watched,['Music'],31452.0,2085319.0,202.0,165339023.0,2020,2,15,23,49,5,https://www.youtube.com/watch?v=Nu2yQ1zYDYU,,youtube,,2020-02-15 23:49:00
850,850,4.954338099999999,Watched,['Music'],5.0,433.0,194.0,99670.0,2020,2,15,23,53,5,https://www.youtube.com/watch?v=fBekD3HUHWk,,youtube,,2020-02-15 23:53:00
849,849,5.0,Watched,['Music'],0.0,74.0,312.0,16697.0,2020,2,15,23,56,5,https://www.youtube.com/watch?v=we3aswohAS0,,youtube,,2020-02-15 23:56:00
848,848,4.9151621,Watched,['Music'],6236.0,287784.0,217.0,60879124.0,2020,2,16,0,1,6,https://www.youtube.com/watch?v=SdHQkkRc-hc,,youtube,,2020-02-16 00:01:00
847,847,4.9458127,Watched,['Music'],11.0,801.0,331.0,157974.0,2020,2,16,0,9,6,https://www.youtube.com/watch?v=DsQ6vy9PB08,,youtube,,2020-02-16 00:09:00
846,846,5.0,Watched,['Comedy'],0.0,15.0,2262.0,501.0,2020,2,16,2,27,6,https://www.youtube.com/watch?v=en5FMnlNo0Q,Mark Reads 'The Blue Sword': Chapter 11,youtube,,2020-02-16 02:27:00
845,845,4.9287782,Watched,['Music'],123.0,6785.0,230.0,1028948.0,2020,2,16,3,8,6,https://www.youtube.com/watch?v=uoKm7zkN8Uk,,youtube,,2020-02-16 03:08:00
844,844,4.948265599999999,Watched,['Music'],8458.0,645500.0,294.0,60036736.0,2020,2,16,3,13,6,https://www.youtube.com/watch?v=5iSlfF8TQ9k,,youtube,,2020-02-16 03:13:00
843,843,4.935794400000001,Watched,['Music'],40.0,2452.0,1037.0,67800.0,2020,2,16,14,54,6,https://www.youtube.com/watch?v=79PtUlVgO-0,Ben Platt - For Forever (from Dear Evan Hansen) | Voice Teacher Reacts,youtube,,2020-02-16 14:54:00
842,842,4.929535400000001,Watched,['People & Blogs'],1757.0,97981.0,593.0,2153571.0,2020,2,16,15,9,6,https://www.youtube.com/watch?v=N4hH998utnw,The Actual Hardest Kpop Dances(from a dancer),youtube,,2020-02-16 15:09:00
841,841,4.9399166,Watched,['Entertainment'],472.0,30951.0,321.0,2788155.0,2020,2,16,15,17,6,https://www.youtube.com/watch?v=yMkfT5SOroI,Dax Shepard on Kristen Bell's Boobs & Pool Gloves,youtube,,2020-02-16 15:17:00
840,840,4.9187427,Watched,['Entertainment'],5220.0,251741.0,371.0,15830263.0,2020,2,16,15,22,6,https://www.youtube.com/watch?v=QVoleJYgdM8,Saoirse Ronan Plays 'Who'd You Rather?',youtube,,2020-02-16 15:22:00
839,839,4.9308319,Watched,['Entertainment'],371.0,21084.0,211.0,2854075.0,2020,2,16,15,35,6,https://www.youtube.com/watch?v=THVWmkkpXz8,Dax Shepard Reveals Why Being Married to Kristen Bell is Terrible,youtube,,2020-02-16 15:35:00
838,838,4.9211254,Watched,['Entertainment'],349.0,17350.0,503.0,1783778.0,2020,2,16,15,38,6,https://www.youtube.com/watch?v=3tnT40Wmn7I,Dax Shepard's Kids Were Shocked To Learn He's Famous,youtube,,2020-02-16 15:38:00
837,837,4.9569197,Watched,['Music'],778.0,71459.0,219.0,5433073.0,2020,2,16,15,43,6,https://www.youtube.com/watch?v=nKQvL-jzvvw,,youtube,,2020-02-16 15:43:00
836,836,4.5961738,Watched,['Music'],3620.0,32237.0,203.0,2589753.0,2020,2,16,15,47,6,https://www.youtube.com/watch?v=83eTbLzmZzo,,youtube,,2020-02-16 15:47:00
835,835,4.977059400000001,Watched,['Music'],33.0,5721.0,246.0,380957.0,2020,2,16,15,51,6,https://www.youtube.com/watch?v=yuOMAvrGtxs,IU (아이유) - 'THE VISITOR' (그 사람) Lyrics [Color Coded_Han_Rom_Eng],youtube,,2020-02-16 15:51:00
834,834,4.8914585,Watched,['Music'],176.0,6310.0,198.0,1192471.0,2020,2,16,15,55,6,https://www.youtube.com/watch?v=CdSoooAjXec,,youtube,,2020-02-16 15:55:00
833,833,4.7435608,Watched,['Music'],570.0,8321.0,306.0,3561210.0,2020,2,16,15,58,6,https://www.youtube.com/watch?v=2dawcNbfDDA,霍尊 - 孤芳不自賞 (官方歌詞版) - 電視劇《孤芳不自賞》主題曲,youtube,,2020-02-16 15:58:00
832,832,,Searched,,,,,,2020,2,16,17,16,6,https://www.youtube.com/results?search_query=iu,,youtube,,2020-02-16 17:16:00
831,831,4.9133992,Watched,['Music'],71181.0,3216589.0,181.0,229603533.0,2020,2,16,20,10,6,https://www.youtube.com/watch?v=oygrmJFKYZY,Dua Lipa - Don't Start Now (Official Music Video),youtube,,2020-02-16 20:10:00
830,830,4.9177217,Watched,['Music'],39.0,1857.0,330.0,291165.0,2020,2,16,20,13,6,https://www.youtube.com/watch?v=iOgy_No29cs,,youtube,,2020-02-16 20:13:00
829,829,4.908396700000001,Watched,['Music'],6.0,256.0,324.0,48697.0,2020,2,16,20,38,6,https://www.youtube.com/watch?v=NvlnP3y_QQ4,,youtube,,2020-02-16 20:38:00
828,828,4.924436599999999,Watched,['Music'],3588.0,186345.0,263.0,37375405.0,2020,2,16,20,43,6,https://www.youtube.com/watch?v=HO4e4nCYBEo,,youtube,,2020-02-16 20:43:00
827,827,4.914052,Watched,['People & Blogs'],754.0,34337.0,238.0,5089987.0,2020,2,16,23,31,6,https://www.youtube.com/watch?v=wYoCa1Hlug0,,youtube,,2020-02-16 23:31:00
826,826,4.8010092,Watched,['Music'],18720.0,357579.0,522.0,89711398.0,2020,2,16,23,35,6,https://www.youtube.com/watch?v=uAsV5-Hv-7U,,youtube,,2020-02-16 23:35:00
825,825,4.9142627999999995,Watched,['Music'],159.0,7259.0,224.0,1414622.0,2020,2,16,23,44,6,https://www.youtube.com/watch?v=sKzQ4ZB9V8M,,youtube,,2020-02-16 23:44:00
824,824,4.9239907,Watched,['People & Blogs'],8.0,413.0,226.0,85262.0,2020,2,16,23,44,6,https://www.youtube.com/watch?v=q1dLIq0okvA,,youtube,,2020-02-16 23:44:00
823,823,4.9574565999999995,Watched,['Entertainment'],329.0,30604.0,214.0,2415862.0,2020,2,16,23,48,6,https://www.youtube.com/watch?v=-Apx1pSs30Q,Homestuck - How Far We've Come,youtube,,2020-02-16 23:48:00
822,822,4.9831614,Watched,['Music'],2742.0,648628.0,209.0,14508445.0,2020,2,16,23,52,6,https://www.youtube.com/watch?v=6lE0AJzOb-I,,youtube,,2020-02-16 23:52:00
821,821,4.9046082,Watched,['Music'],74.0,3029.0,173.0,656819.0,2020,2,16,23,56,6,https://www.youtube.com/watch?v=Kis-8p0bS2o,,youtube,,2020-02-16 23:56:00
820,820,4.9267731,Watched,['Music'],285.0,15283.0,321.0,2723055.0,2020,2,16,23,59,6,https://www.youtube.com/watch?v=z3MH4l1-t_8,,youtube,,2020-02-16 23:59:00
819,819,4.9485044,Watched,['Music'],485.0,37188.0,203.0,9070373.0,2020,2,17,0,5,0,https://www.youtube.com/watch?v=0spul3Sdp6I,,youtube,,2020-02-17 00:05:00
818,818,4.932364,Watched,['Comedy'],6466.0,375935.0,150.0,25555454.0,2020,2,17,0,10,0,https://www.youtube.com/watch?v=WteF0j5gYGk,,youtube,,2020-02-17 00:10:00
817,817,4.9271197,Watched,['Music'],10029.0,540407.0,217.0,73991983.0,2020,2,17,0,13,0,https://www.youtube.com/watch?v=9DLtzc9KLiw,,youtube,,2020-02-17 00:13:00
816,816,5.0,Watched,['Music'],0.0,16.0,249.0,1872.0,2020,2,17,0,17,0,https://www.youtube.com/watch?v=FJOuu2B2ipE,,youtube,,2020-02-17 00:17:00
815,815,4.9240808,Watched,['Music'],16.0,827.0,245.0,237152.0,2020,2,17,0,21,0,https://www.youtube.com/watch?v=0ae1uVlxKPY,,youtube,,2020-02-17 00:21:00
