,Unnamed: 0,ratings,action,categories,dislikes,likes,durations,view_cnts,years,months,days,hours,minutes,weekdays,link,titles,source,query,datetime
373,373,,Watched,,,,,,2020,5,9,23,24,5,https://www.youtube.com/watch?v=zErR9AQEw5o,,youtube,,2020-05-09 23:24:00
372,372,,Watched,,,,,,2020,5,9,23,37,5,https://www.youtube.com/watch?v=_SxfNCg48jo,,youtube,,2020-05-09 23:37:00
370,370,,Watched,,,,,,2020,5,10,0,29,6,https://www.youtube.com/watch?v=Udk8YHOy0EU,,youtube,,2020-05-10 00:29:00
371,371,,Searched,,,,,,2020,5,10,0,29,6,https://www.youtube.com/results?search_query=polygon+unraveled,,youtube,,2020-05-10 00:29:00
369,369,,Watched,,,,,,2020,5,10,0,48,6,https://www.youtube.com/watch?v=XUKW0EsMSyQ,,youtube,,2020-05-10 00:48:00
368,368,4.8953013,Watched,['Gaming'],3182.0,118386.0,1910.0,2245326.0,2020,5,10,1,4,6,https://www.youtube.com/watch?v=CYutF8qr7AY,,youtube,,2020-05-10 01:04:00
367,367,,Watched,,,,,,2020,5,10,1,5,6,https://www.youtube.com/watch?v=4wgQvij3rVE,,youtube,,2020-05-10 01:05:00
366,366,4.9315596,Watched,['Gaming'],582.0,33433.0,337.0,3295792.0,2020,5,10,1,11,6,https://www.youtube.com/watch?v=lttqPaaCt0s,,youtube,,2020-05-10 01:11:00
365,365,4.9301434,Watched,['Gaming'],865.0,48665.0,326.0,2971726.0,2020,5,10,1,16,6,https://www.youtube.com/watch?v=HQGxC8HKCD4,Doom (Zero Punctuation),youtube,,2020-05-10 01:16:00
364,364,4.8585138,Watched,['Gaming'],1257.0,34280.0,318.0,2630173.0,2020,5,10,1,22,6,https://www.youtube.com/watch?v=tmH_Fai42g8,The Witcher 3: Wild Hunt (Zero Punctuation),youtube,,2020-05-10 01:22:00
363,363,,Watched,,,,,,2020,5,10,1,27,6,https://www.youtube.com/watch?v=sCFGU79rX34,,youtube,,2020-05-10 01:27:00
362,362,4.9261446,Watched,['Gaming'],4110.0,218487.0,1361.0,12701484.0,2020,5,10,1,36,6,https://www.youtube.com/watch?v=QtplRk6BdyA,Dundertale,youtube,,2020-05-10 01:36:00
361,361,4.9459577,Watched,['Gaming'],2328.0,169981.0,849.0,10013473.0,2020,5,10,1,58,6,https://www.youtube.com/watch?v=7y9CLWJvia8,Dunkey's Best of 2016,youtube,,2020-05-10 01:58:00
3532,363,,Searched,[],,,,,2020,5,10,2,12,6,,,search,mele,2020-05-10 02:12:00
3531,362,,Searched,[],,,,,2020,5,10,12,37,6,,,search,mele,2020-05-10 12:37:00
360,360,4.9450145,Watched,['Gaming'],3023.0,216889.0,360.0,4871824.0,2020,5,10,13,17,6,https://www.youtube.com/watch?v=Y_HHZcTqJo8,Dunkey's E3 2019,youtube,,2020-05-10 13:17:00
3530,361,,Searched,[],,,,,2020,5,10,13,19,6,,,search,empanada fillings,2020-05-10 13:19:00
359,359,,Watched,,,,,,2020,5,10,13,24,6,https://www.youtube.com/watch?v=wCC16JoYlLc,,youtube,,2020-05-10 13:24:00
358,358,,Watched,,,,,,2020,5,10,13,35,6,https://www.youtube.com/watch?v=L0ulzj7j1gY,,youtube,,2020-05-10 13:35:00
3528,359,,Visited,[],,,,,2020,5,10,13,55,6,,,search,Beef Empanadas Recipe - NYT Cooking,2020-05-10 13:55:00
3529,360,,Searched,[],,,,,2020,5,10,13,55,6,,,search,beef empanada,2020-05-10 13:55:00
3526,357,,Visited,[],,,,,2020,5,10,14,3,6,,,search,Mexican Street Corn Salad with Black Beans - Elote Salad - Vegan ...,2020-05-10 14:03:00
3527,358,,Searched,[],,,,,2020,5,10,14,3,6,,,search,elotes black bean salad,2020-05-10 14:03:00
3524,355,,Visited,[],,,,,2020,5,10,14,7,6,,,search,Chef John's Sweet Potato Gnocchi Recipe - Allrecipes.com,2020-05-10 14:07:00
3525,356,,Searched,[],,,,,2020,5,10,14,7,6,,,search,chef jon sweet potato gnocchi,2020-05-10 14:07:00
3523,354,,Visited,[],,,,,2020,5,10,14,15,6,,,search,Beef Empanadas - Jo Cooks,2020-05-10 14:15:00
357,357,,Watched,,,,,,2020,5,10,20,22,6,https://www.youtube.com/watch?v=QrqVo7IDvAo,,youtube,,2020-05-10 20:22:00
356,356,,Watched,,,,,,2020,5,10,20,45,6,https://www.youtube.com/watch?v=yQGr9kJVpao,,youtube,,2020-05-10 20:45:00
355,355,,Watched,,,,,,2020,5,10,20,58,6,https://www.youtube.com/watch?v=l8cWr2SrZdk,,youtube,,2020-05-10 20:58:00
354,354,,Watched,,,,,,2020,5,10,21,39,6,https://www.youtube.com/watch?v=bVIQGBVlSf0,,youtube,,2020-05-10 21:39:00
353,353,,Watched,,,,,,2020,5,10,22,19,6,https://www.youtube.com/watch?v=CyuVF93Hzmw,,youtube,,2020-05-10 22:19:00
352,352,,Watched,,,,,,2020,5,10,22,34,6,https://www.youtube.com/watch?v=cePXAXn_GM4,,youtube,,2020-05-10 22:34:00
351,351,,Watched,,,,,,2020,5,10,22,47,6,https://www.youtube.com/watch?v=gqjHUKMoODk,,youtube,,2020-05-10 22:47:00
350,350,,Watched,,,,,,2020,5,11,0,4,0,https://www.youtube.com/watch?v=L3XnKr0lvDw,,youtube,,2020-05-11 00:04:00
349,349,,Watched,,,,,,2020,5,11,0,21,0,https://www.youtube.com/watch?v=D0QpldEWmlY,,youtube,,2020-05-11 00:21:00
348,348,,Watched,,,,,,2020,5,11,0,23,0,https://www.youtube.com/watch?v=LeI3F4h2s08,,youtube,,2020-05-11 00:23:00
347,347,,Watched,,,,,,2020,5,11,0,38,0,https://www.youtube.com/watch?v=Ze9jxpur47M,,youtube,,2020-05-11 00:38:00
346,346,,Watched,,,,,,2020,5,11,1,11,0,https://www.youtube.com/watch?v=JNcv7IxyNSg,,youtube,,2020-05-11 01:11:00
345,345,,Watched,,,,,,2020,5,11,1,14,0,https://www.youtube.com/watch?v=YOVbhom3Q0U,,youtube,,2020-05-11 01:14:00
344,344,,Watched,,,,,,2020,5,11,1,16,0,https://www.youtube.com/watch?v=-qa5DdpX8Ro,,youtube,,2020-05-11 01:16:00
3522,353,,Searched,[],,,,,2020,5,11,1,19,0,,,search,spss,2020-05-11 01:19:00
343,343,,Watched,,,,,,2020,5,11,1,20,0,https://www.youtube.com/watch?v=iBF3BGd69vs,,youtube,,2020-05-11 01:20:00
342,342,,Watched,,,,,,2020,5,11,1,22,0,https://www.youtube.com/watch?v=ZaaNAVcR02k,,youtube,,2020-05-11 01:22:00
341,341,,Watched,,,,,,2020,5,11,1,27,0,https://www.youtube.com/watch?v=iH7bdQxXlJI,,youtube,,2020-05-11 01:27:00
3521,352,,Searched,[],,,,,2020,5,11,1,32,0,,,search,amazon mechanical turk,2020-05-11 01:32:00
340,340,,Watched,,,,,,2020,5,11,1,38,0,https://www.youtube.com/watch?v=etYWvVH4U0Y,,youtube,,2020-05-11 01:38:00
339,339,,Watched,,,,,,2020,5,11,1,43,0,https://www.youtube.com/watch?v=IgwujZgLzvk,,youtube,,2020-05-11 01:43:00
338,338,,Watched,,,,,,2020,5,11,1,46,0,https://www.youtube.com/watch?v=-CKBtjjGS6o,,youtube,,2020-05-11 01:46:00
337,337,,Watched,,,,,,2020,5,11,2,11,0,https://www.youtube.com/watch?v=DoBQxJOTlMk,,youtube,,2020-05-11 02:11:00
336,336,,Watched,,,,,,2020,5,11,2,14,0,https://www.youtube.com/watch?v=apL1Rdn-ZvM,,youtube,,2020-05-11 02:14:00
335,335,4.9434009,Watched,['Music'],5714.0,398109.0,198.0,27401878.0,2020,5,11,2,18,0,https://www.youtube.com/watch?v=iLBBRuVDOo4,,youtube,,2020-05-11 02:18:00
334,334,,Watched,,,,,,2020,5,11,2,21,0,https://www.youtube.com/watch?v=ykCXKxd5238,,youtube,,2020-05-11 02:21:00
333,333,,Watched,,,,,,2020,5,11,2,27,0,https://www.youtube.com/watch?v=xPia1AsZMzk,,youtube,,2020-05-11 02:27:00
332,332,,Watched,,,,,,2020,5,11,2,57,0,https://www.youtube.com/watch?v=B1tlgqh7Jcg,,youtube,,2020-05-11 02:57:00
331,331,,Watched,,,,,,2020,5,11,3,7,0,https://www.youtube.com/watch?v=dqBz-ArN_Q0,,youtube,,2020-05-11 03:07:00
330,330,,Watched,,,,,,2020,5,11,3,24,0,https://www.youtube.com/watch?v=QazJEi0rqxw,,youtube,,2020-05-11 03:24:00
329,329,,Watched,,,,,,2020,5,11,3,30,0,https://www.youtube.com/watch?v=rPHK494AUxE,,youtube,,2020-05-11 03:30:00
328,328,,Watched,,,,,,2020,5,11,3,33,0,https://www.youtube.com/watch?v=9X7I3bW49S8,,youtube,,2020-05-11 03:33:00
327,327,,Watched,,,,,,2020,5,11,3,35,0,https://www.youtube.com/watch?v=8-aVEGcg47Q,,youtube,,2020-05-11 03:35:00
3519,350,,Searched,[],,,,,2020,5,11,12,33,0,,,search,babish cinnamon roll,2020-05-11 12:33:00
3520,351,,Searched,[],,,,,2020,5,11,12,33,0,,,search,babish cinnamon rl,2020-05-11 12:33:00
326,326,,Watched,,,,,,2020,5,11,14,27,0,https://www.youtube.com/watch?v=SYvY8Jr0tJM,,youtube,,2020-05-11 14:27:00
3518,349,,Searched,[],,,,,2020,5,11,14,31,0,,,search,big mom one piece,2020-05-11 14:31:00
325,325,,Watched,,,,,,2020,5,11,14,42,0,https://www.youtube.com/watch?v=Ex51DfrR2U4,,youtube,,2020-05-11 14:42:00
3517,348,,Searched,[],,,,,2020,5,11,15,7,0,,,search,best civ 5 civs,2020-05-11 15:07:00
324,324,,Searched,,,,,,2020,5,11,17,26,0,https://www.youtube.com/results?search_query=food+wishes+gnocchi,,youtube,,2020-05-11 17:26:00
323,323,,Watched,,,,,,2020,5,11,17,26,0,https://www.youtube.com/watch?v=q9k5A-Ahpgc,,youtube,,2020-05-11 17:26:00
3514,345,,Visited,[],,,,,2020,5,11,17,42,0,,,search,Chimichurri Sauce {Argentinian Pesto} | SimplyRecipes.com,2020-05-11 17:42:00
3515,346,,Searched,[],,,,,2020,5,11,17,42,0,,,search,simple chimichurri,2020-05-11 17:42:00
3516,347,,Visited,[],,,,,2020,5,11,17,42,0,,,search,https://www.bingingwithbabish.com/recipes/cinnamonrolls?format=amp,2020-05-11 17:42:00
322,322,,Watched,,,,,,2020,5,11,18,52,0,https://www.youtube.com/watch?v=VMKR7JcpoVE,,youtube,,2020-05-11 18:52:00
321,321,,Watched,,,,,,2020,5,11,19,2,0,https://www.youtube.com/watch?v=AXnpiWNsvXE,,youtube,,2020-05-11 19:02:00
320,320,,Watched,,,,,,2020,5,11,19,29,0,https://www.youtube.com/watch?v=mZXTbQ2Z9R8,,youtube,,2020-05-11 19:29:00
319,319,,Watched,,,,,,2020,5,11,22,31,0,https://www.youtube.com/watch?v=5zzKwlSryOE,,youtube,,2020-05-11 22:31:00
318,318,,Watched,,,,,,2020,5,11,22,33,0,https://www.youtube.com/watch?v=zDed1qiwM8E,,youtube,,2020-05-11 22:33:00
317,317,,Watched,,,,,,2020,5,11,22,40,0,https://www.youtube.com/watch?v=VnVrFVYo2Uw,,youtube,,2020-05-11 22:40:00
316,316,,Watched,,,,,,2020,5,11,22,56,0,https://www.youtube.com/watch?v=099qXDYutyg,,youtube,,2020-05-11 22:56:00
315,315,,Watched,,,,,,2020,5,12,2,12,1,https://www.youtube.com/watch?v=69ZL4yvz114,,youtube,,2020-05-12 02:12:00
3513,344,,Searched,[],,,,,2020,5,12,2,28,1,,,search,babish egg tart,2020-05-12 02:28:00
314,314,,Watched,,,,,,2020,5,12,13,8,1,https://www.youtube.com/watch?v=n01H5fjeaL8,,youtube,,2020-05-12 13:08:00
313,313,,Watched,,,,,,2020,5,12,13,21,1,https://www.youtube.com/watch?v=vXxlbxbFqkw,,youtube,,2020-05-12 13:21:00
312,312,,Watched,,,,,,2020,5,12,14,0,1,https://www.youtube.com/watch?v=BxEDztBWdbc,,youtube,,2020-05-12 14:00:00
311,311,4.944478500000001,Watched,['Gaming'],136.0,9662.0,808.0,354848.0,2020,5,12,14,14,1,https://www.youtube.com/watch?v=baSPIEAehxc,,youtube,,2020-05-12 14:14:00
310,310,,Watched,,,,,,2020,5,12,14,48,1,https://www.youtube.com/watch?v=xahjncfbnHs,,youtube,,2020-05-12 14:48:00
309,309,,Watched,,,,,,2020,5,12,16,2,1,https://www.youtube.com/watch?v=jkipcN0VxW0,,youtube,,2020-05-12 16:02:00
3512,343,,Searched,[],,,,,2020,5,12,19,59,1,,,search,portuguese egg tart,2020-05-12 19:59:00
3511,342,,Searched,[],,,,,2020,5,12,20,0,1,,,search,portuguese egg tart chef john,2020-05-12 20:00:00
3510,341,,Searched,[],,,,,2020,5,12,20,0,1,,,search,portuguese egg tart babish,2020-05-12 20:00:00
3509,340,,Visited,[],,,,,2020,5,12,20,0,1,,,search,https://www.bingingwithbabish.com/recipes/egg-custard-tarts?format=amp,2020-05-12 20:00:00
308,308,,Watched,,,,,,2020,5,12,20,6,1,https://www.youtube.com/watch?v=F2ENkOF3fMQ,,youtube,,2020-05-12 20:06:00
3508,339,,Searched,[],,,,,2020,5,12,21,49,1,,,search,portuguese egg tart BA,2020-05-12 21:49:00
3507,338,,Searched,[],,,,,2020,5,12,21,52,1,,,search,portuguese egg tart babish,2020-05-12 21:52:00
307,307,,Watched,,,,,,2020,5,12,22,4,1,https://www.youtube.com/watch?v=ZvKjKTj6ssQ,,youtube,,2020-05-12 22:04:00
3506,337,,Searched,[],,,,,2020,5,12,22,26,1,,,search,smite server maintenance,2020-05-12 22:26:00
3505,336,,Searched,[],,,,,2020,5,12,22,56,1,,,search,pawlicki classes,2020-05-12 22:56:00
306,306,,Watched,,,,,,2020,5,13,2,1,2,https://www.youtube.com/watch?v=OT650IcTgjQ,,youtube,,2020-05-13 02:01:00
305,305,,Watched,,,,,,2020,5,13,12,59,2,https://www.youtube.com/watch?v=LDUuDRpnWXs,,youtube,,2020-05-13 12:59:00
304,304,,Watched,,,,,,2020,5,13,13,39,2,https://www.youtube.com/watch?v=guvtprjQVfQ,,youtube,,2020-05-13 13:39:00
3504,335,,Searched,[],,,,,2020,5,13,13,54,2,,,search,BA macaroon,2020-05-13 13:54:00
3503,334,,Searched,[],,,,,2020,5,13,14,3,2,,,search,sangria recipes,2020-05-13 14:03:00
3502,333,,Searched,[],,,,,2020,5,13,14,4,2,,,search,brandy,2020-05-13 14:04:00
3501,332,,Searched,[],,,,,2020,5,13,14,7,2,,,search,sangria recipes BA,2020-05-13 14:07:00
3500,331,,Searched,[],,,,,2020,5,13,14,33,2,,,search,g2a civ6,2020-05-13 14:33:00
3499,330,,Searched,[],,,,,2020,5,13,14,57,2,,,search,ny reopening,2020-05-13 14:57:00
3498,329,,Visited,[],,,,,2020,5,13,16,25,2,,,search,Order Online! RUMBA Inspired Island Cuisine & Rum Bar | Orders2.me,2020-05-13 16:25:00
3497,328,,Searched,[],,,,,2020,5,13,16,26,2,,,search,mai tai recipe,2020-05-13 16:26:00
3496,327,,Visited,[],,,,,2020,5,13,16,27,2,,,search,http://www.rumbahamptonbays.com/,2020-05-13 16:27:00
3495,326,,Searched,[],,,,,2020,5,13,16,42,2,,,search,trendelik,2020-05-13 16:42:00
3494,325,,Searched,[],,,,,2020,5,13,17,1,2,,,search,covid-19,2020-05-13 17:01:00
3493,324,,Visited,[],,,,,2020,5,13,17,2,2,,,search,Edgewater Restaurant - HOME,2020-05-13 17:02:00
3492,323,,Visited,[],,,,,2020,5,13,17,5,2,,,search,http://places.singleplatform.com/cabana-latina/menu?ref=google,2020-05-13 17:05:00
3491,322,,Visited,[],,,,,2020,5,13,17,5,2,,,search,http://showwinhampton.com/,2020-05-13 17:05:00
3490,321,,Visited,[],,,,,2020,5,13,17,17,2,,,search,ボードゲームカフェ デザート＊スプーン(デザスプ) – 大阪昭和町の古民家 ...,2020-05-13 17:17:00
3489,320,,Visited,[],,,,,2020,5,13,17,20,2,,,search,環境省_京都御苑,2020-05-13 17:20:00
3488,319,,Visited,[],,,,,2020,5,13,17,29,2,,,search,http://sankan.kunaicho.go.jp/,2020-05-13 17:29:00
3487,318,,Visited,[],,,,,2020,5,13,17,32,2,,,search,東京タワー TokyoTower,2020-05-13 17:32:00
3486,317,,Searched,[],,,,,2020,5,13,17,35,2,,,search,1200 yen to usd,2020-05-13 17:35:00
3485,316,,Searched,[],,,,,2020,5,13,17,35,2,,,search,2800 yen to usd,2020-05-13 17:35:00
3484,315,,,[],,,,,2020,5,13,17,36,2,,,search,CN Tower,2020-05-13 17:36:00
3483,314,,Searched,[],,,,,2020,5,13,17,36,2,,,search,toronto tower admission,2020-05-13 17:36:00
3482,313,,Visited,[],,,,,2020,5,13,17,39,2,,,search,東京スカイツリー TOKYO SKYTREE,2020-05-13 17:39:00
3481,312,,Searched,[],,,,,2020,5,13,17,39,2,,,search,tallest building in japan,2020-05-13 17:39:00
3480,311,,Visited,[],,,,,2020,5,13,17,52,2,,,search,https://eggslut.baycrews.co.jp/,2020-05-13 17:52:00
3479,310,,Visited,[],,,,,2020,5,13,18,1,2,,,search,http://www.tokyo-jinjacho.or.jp/shinjuku/5427,2020-05-13 18:01:00
303,303,,Watched,,,,,,2020,5,13,18,4,2,https://www.youtube.com/watch?v=aMfIUN-2yzs,,youtube,,2020-05-13 18:04:00
3478,309,,Visited,[],,,,,2020,5,13,18,13,2,,,search,http://daiba.ooedoonsen.jp/,2020-05-13 18:13:00
3477,308,,Searched,[],,,,,2020,5,13,18,24,2,,,search,izakaya,2020-05-13 18:24:00
3476,307,,Visited,[],,,,,2020,5,13,18,26,2,,,search,http://www.meijijingu.or.jp/,2020-05-13 18:26:00
3475,306,,Visited,[],,,,,2020,5,13,18,28,2,,,search,太宗寺 | 一般社団法人新宿観光振興協会,2020-05-13 18:28:00
3474,305,,Visited,[],,,,,2020,5,13,18,37,2,,,search,銀座 CENTRE THE BAKERY(公式) (@centre_the_bakery) - Instagram,2020-05-13 18:37:00
3473,304,,Visited,[],,,,,2020,5,13,18,40,2,,,search,EBISU BANH MI BAKERY,2020-05-13 18:40:00
3472,303,,Searched,[],,,,,2020,5,13,18,42,2,,,search,dessert lab,2020-05-13 18:42:00
3471,302,,Visited,[],,,,,2020,5,13,18,43,2,,,search,http://www.pablo3.com/shop/detail/?seq=14,2020-05-13 18:43:00
3470,301,,Visited,[],,,,,2020,5,13,18,46,2,,,search,http://nanaya-matcha.com/,2020-05-13 18:46:00
3469,300,,Visited,[],,,,,2020,5,13,18,50,2,,,search,http://www.shiro-hige.com/,2020-05-13 18:50:00
3468,299,,Visited,[],,,,,2020,5,13,18,52,2,,,search,ベイク チーズタルト | BAKE CHEESE TART,2020-05-13 18:52:00
3467,298,,Searched,[],,,,,2020,5,13,18,54,2,,,search,cheese tart BA,2020-05-13 18:54:00
3466,297,,Searched,[],,,,,2020,5,13,18,54,2,,,search,cheese tart recipe,2020-05-13 18:54:00
302,302,,Watched,,,,,,2020,5,13,19,35,2,https://www.youtube.com/watch?v=NubW7TfWdZY,,youtube,,2020-05-13 19:35:00
301,301,,Watched,,,,,,2020,5,13,19,51,2,https://www.youtube.com/watch?v=8wRGIU04Bbw,,youtube,,2020-05-13 19:51:00
3465,296,,,[],,,,,2020,5,13,20,14,2,,,search,La Gioconda,2020-05-13 20:14:00
3464,295,,Searched,[],,,,,2020,5,13,20,14,2,,,search,la gioconda,2020-05-13 20:14:00
3463,294,,Searched,[],,,,,2020,5,13,20,15,2,,,search,hotmail,2020-05-13 20:15:00
3462,293,,Searched,[],,,,,2020,5,13,20,15,2,,,search,1930 fifa,2020-05-13 20:15:00
3461,292,,Searched,[],,,,,2020,5,13,20,16,2,,,search,rochester fesitvcals,2020-05-13 20:16:00
3460,291,,Searched,[],,,,,2020,5,13,20,16,2,,,search,rochester festivals,2020-05-13 20:16:00
3459,290,,Searched,[],,,,,2020,5,13,20,17,2,,,search,3M,2020-05-13 20:17:00
3458,289,,Searched,[],,,,,2020,5,13,20,18,2,,,search,bee eyes,2020-05-13 20:18:00
3457,288,,Searched,[],,,,,2020,5,13,20,18,2,,,search,bee eyes how many,2020-05-13 20:18:00
3456,287,,Searched,[],,,,,2020,5,13,20,19,2,,,search,biggest island,2020-05-13 20:19:00
3453,284,,Searched,[],,,,,2020,5,13,20,20,2,,,search,original rochester name,2020-05-13 20:20:00
3454,285,,Searched,[],,,,,2020,5,13,20,20,2,,,search,original rochester nam,2020-05-13 20:20:00
3455,286,,,[],,,,,2020,5,13,20,20,2,,,search,Rochor Original Beancurd,2020-05-13 20:20:00
3449,280,,Searched,[],,,,,2020,5,13,20,21,2,,,search,most coffee country,2020-05-13 20:21:00
3450,281,,Searched,[],,,,,2020,5,13,20,21,2,,,search,lemoyne,2020-05-13 20:21:00
3451,282,,Searched,[],,,,,2020,5,13,20,21,2,,,search,roberts wesleyan,2020-05-13 20:21:00
3452,283,,,[],,,,,2020,5,13,20,21,2,,,search,Roberts Wesleyan College,2020-05-13 20:21:00
3447,278,,Searched,[],,,,,2020,5,13,20,22,2,,,search,ac/dc origin,2020-05-13 20:22:00
3448,279,,Searched,[],,,,,2020,5,13,20,22,2,,,search,most coffee producing country,2020-05-13 20:22:00
3446,277,,Searched,[],,,,,2020,5,13,20,23,2,,,search,wimbledon start year,2020-05-13 20:23:00
3445,276,,Searched,[],,,,,2020,5,13,20,24,2,,,search,mammal no vocal cord,2020-05-13 20:24:00
3443,274,,Searched,[],,,,,2020,5,13,20,25,2,,,search,actress most oscar,2020-05-13 20:25:00
3444,275,,Searched,[],,,,,2020,5,13,20,25,2,,,search,actress most osc,2020-05-13 20:25:00
3442,273,,Searched,"[['/Autos & Vehicles', 0.6899999976158142]]",,,,,2020,5,13,20,26,2,,,search,first muscle car,2020-05-13 20:26:00
3441,272,,Searched,[],,,,,2020,5,13,20,28,2,,,search,anemophobia,2020-05-13 20:28:00
3440,271,,Searched,[],,,,,2020,5,13,20,29,2,,,search,how many parts in a car,2020-05-13 20:29:00
3439,270,,Searched,[],,,,,2020,5,13,20,30,2,,,search,smallest country,2020-05-13 20:30:00
3438,269,,Searched,[],,,,,2020,5,13,20,31,2,,,search,who penicillin,2020-05-13 20:31:00
3437,268,,Searched,[],,,,,2020,5,13,20,32,2,,,search,no snake,2020-05-13 20:32:00
3436,267,,Searched,[],,,,,2020,5,13,20,32,2,,,search,no snake country,2020-05-13 20:32:00
3435,266,,Searched,[],,,,,2020,5,13,20,33,2,,,search,first iphone,2020-05-13 20:33:00
3434,265,,Searched,[],,,,,2020,5,13,20,34,2,,,search,when us right vote women,2020-05-13 20:34:00
3433,264,,Searched,[],,,,,2020,5,13,20,35,2,,,search,year corvette first,2020-05-13 20:35:00
3431,262,,Searched,[],,,,,2020,5,13,20,36,2,,,search,uluru,2020-05-13 20:36:00
3432,263,,Searched,[],,,,,2020,5,13,20,36,2,,,search,highest african mountain,2020-05-13 20:36:00
3430,261,,Searched,[],,,,,2020,5,13,20,37,2,,,search,no bone baby,2020-05-13 20:37:00
3429,260,,Searched,[],,,,,2020,5,13,20,37,2,,,search,what bones are babies born without,2020-05-13 20:37:00
3428,259,,Searched,[],,,,,2020,5,13,20,38,2,,,search,lake rochester,2020-05-13 20:38:00
3427,258,,Searched,"[['/Arts & Entertainment/Music & Audio/Urban & Hip-Hop', 0.7400000095367432]]",,,,,2020,5,13,20,38,2,,,search,sean combs,2020-05-13 20:38:00
300,300,4.9432302,Watched,['Gaming'],224.0,15559.0,652.0,784841.0,2020,5,13,20,48,2,https://www.youtube.com/watch?v=6Y-h-hk0228,,youtube,,2020-05-13 20:48:00
3424,255,,Searched,[],,,,,2020,5,13,21,10,2,,,search,cottonseed oil approximate smoke point,2020-05-13 21:10:00
3426,257,,Searched,[],,,,,2020,5,13,21,10,2,,,search,coconut oil smoke point,2020-05-13 21:10:00
3425,256,,Searched,[],,,,,2020,5,13,21,10,2,,,search,canola oil smoke point,2020-05-13 21:10:00
299,299,,Watched,,,,,,2020,5,13,21,24,2,https://www.youtube.com/watch?v=zxHWtusMo24,,youtube,,2020-05-13 21:24:00
3423,254,,Searched,[],,,,,2020,5,13,21,31,2,,,search,basque cheesecake,2020-05-13 21:31:00
298,298,,Watched,,,,,,2020,5,13,21,56,2,https://www.youtube.com/watch?v=ZvKjKTj6ssQ,,youtube,,2020-05-13 21:56:00
297,297,,Watched,,,,,,2020,5,13,22,0,2,https://www.youtube.com/watch?v=cvQPaOxGUZA,,youtube,,2020-05-13 22:00:00
296,296,,Watched,,,,,,2020,5,13,22,3,2,https://www.youtube.com/watch?v=VgYzM6Caaw8,,youtube,,2020-05-13 22:03:00
3421,252,,Searched,[],,,,,2020,5,14,0,50,3,,,search,windows qtwebengineprocess using cpu,2020-05-14 00:50:00
3422,253,,Searched,[],,,,,2020,5,14,0,50,3,,,search,windows qtwebengineprocess,2020-05-14 00:50:00
295,295,,Watched,,,,,,2020,5,14,0,56,3,https://www.youtube.com/watch?v=NubW7TfWdZY,,youtube,,2020-05-14 00:56:00
3420,251,,Searched,[],,,,,2020,5,14,0,58,3,,,search,smite king arthur 7.5,2020-05-14 00:58:00
294,294,,Watched,,,,,,2020,5,14,1,50,3,https://www.youtube.com/watch?v=XdSReowWF9k,,youtube,,2020-05-14 01:50:00
293,293,,Watched,,,,,,2020,5,14,1,57,3,https://www.youtube.com/watch?v=lFCRECFn1ME,,youtube,,2020-05-14 01:57:00
292,292,,Watched,,,,,,2020,5,14,2,0,3,https://www.youtube.com/watch?v=yOAnGwVvRxE,,youtube,,2020-05-14 02:00:00
291,291,,Watched,,,,,,2020,5,14,2,3,3,https://www.youtube.com/watch?v=SpDfe0IcK0Y,,youtube,,2020-05-14 02:03:00
290,290,,Watched,,,,,,2020,5,14,13,24,3,https://www.youtube.com/watch?v=45Q5oUyzZyw,,youtube,,2020-05-14 13:24:00
3419,250,,Searched,[],,,,,2020,5,14,13,47,3,,,search,shrug face,2020-05-14 13:47:00
289,289,,Watched,,,,,,2020,5,14,14,3,3,https://www.youtube.com/watch?v=eAkXr04u_j4,,youtube,,2020-05-14 14:03:00
3418,249,,Searched,[],,,,,2020,5,14,14,12,3,,,search,pasteis de natas,2020-05-14 14:12:00
288,288,,Searched,,,,,,2020,5,14,14,22,3,https://www.youtube.com/results?search_query=chef+john+pasteis+de,,youtube,,2020-05-14 14:22:00
3417,248,,Searched,[],,,,,2020,5,14,14,30,3,,,search,chef john pasteis de nata,2020-05-14 14:30:00
287,287,,Watched,,,,,,2020,5,14,14,30,3,https://www.youtube.com/watch?v=099qXDYutyg,,youtube,,2020-05-14 14:30:00
3416,247,,Searched,[],,,,,2020,5,14,14,33,3,,,search,one stick of butter,2020-05-14 14:33:00
286,286,,Watched,,,,,,2020,5,14,16,7,3,https://www.youtube.com/watch?v=vpEVsDN84Hc,,youtube,,2020-05-14 16:07:00
3415,246,,Searched,[],,,,,2020,5,14,17,17,3,,,search,chef john pasteis de nata,2020-05-14 17:17:00
3414,245,,Visited,[],,,,,2020,5,14,17,18,3,,,search,Portuguese Custard Tarts (Pasteis de Nata) Recipe - Allrecipes.com,2020-05-14 17:18:00
3413,244,,Searched,[],,,,,2020,5,14,17,21,3,,,search,almond milk for custard,2020-05-14 17:21:00
3411,242,,Searched,[],,,,,2020,5,14,17,21,3,,,search,can i substitute almond milk for milk in custard,2020-05-14 17:21:00
3412,243,,,[],,,,,2020,5,14,17,21,3,,,search,Edgewater Restaurant,2020-05-14 17:21:00
3409,240,,,[],,,,,2020,5,14,17,22,3,,,search,Edgewater Restaurant,2020-05-14 17:22:00
3410,241,,Searched,[],,,,,2020,5,14,17,22,3,,,search,edgewater,2020-05-14 17:22:00
